Order_ID,Date,Product,Category,Region,Segment,Sales_Rep,Quantity,Unit_Price,Discount,Revenue,Status
ORD-21140,2024-10-27,USB Hub,Accessories,North,Budget,Bob Chen,8,36.52,0.12,257.13,Returned
ORD-21023,2024-10-27,USB Hub,Accessories,South,Standard,David Kim,2,32.76,0.06,61.59,Completed
ORD-21069,2024-10-28,Mouse,Accessories,South,Standard,Grace Lee,4,42.85,0.15,145.68,Completed
ORD-21159,2024-10-28,USB Hub,Accessories,South,Budget,David Kim,4,37.67,0.18,123.56,Completed
ORD-20931,2024-10-28,Laptop,Electronics,South,Budget,Bob Chen,12,1091.37,0.19,10608.08,Completed
ORD-21027,2024-10-28,Webcam,Electronics,South,Budget,Carol Singh,8,84.36,0.12,593.87,Completed
ORD-20162,2024-10-28,USB Hub,Accessories,East,Standard,Frank Torres,6,34.27,0.11,182.99,Pending
ORD-20730,2024-10-29,Laptop,Electronics,West,Standard,Grace Lee,1,1259.31,0.09,1145.98,Returned
ORD-20660,2024-10-29,Headset,Electronics,South,Budget,Bob Chen,11,121.51,0.08,1229.7,Pending
ORD-20461,2024-10-29,Monitor,Electronics,West,Budget,Frank Torres,11,341.38,0.16,3154.31,Returned
ORD-20797,2024-10-29,Monitor,Electronics,South,Budget,Henry Zhang,5,339.06,0.1,1525.77,Completed
ORD-20212,2024-10-29,Webcam,Electronics,East,Premium,Alice Monroe,7,86.04,0.08,554.11,Completed
ORD-20291,2024-10-30,Docking Station,Accessories,East,Standard,Henry Zhang,4,205.49,0.06,772.64,Completed
ORD-20854,2024-10-30,Webcam,Electronics,South,Standard,Carol Singh,2,87.79,0.19,142.21,Completed
ORD-21092,2024-10-30,USB Hub,Accessories,East,Standard,Henry Zhang,2,37.71,0.07,70.15,Completed
ORD-20422,2024-10-30,Headset,Electronics,South,Premium,David Kim,8,113.71,0.1,818.72,Pending
ORD-20972,2024-10-31,Mouse,Accessories,North,Standard,Bob Chen,12,44.03,0.15,449.1,Completed
ORD-20409,2024-10-31,Keyboard,Accessories,North,Standard,Bob Chen,12,74.78,0.14,771.72,Completed
ORD-21146,2024-10-31,Headset,Electronics,West,Premium,David Kim,4,122.72,0.17,407.44,Completed
ORD-20384,2024-10-31,Laptop,Electronics,West,Budget,Frank Torres,6,1080.88,0.04,6225.88,Completed
ORD-20482,2024-11-01,Laptop,Electronics,North,Standard,Eva Patel,5,1175.39,0.19,4760.32,Completed
ORD-20496,2024-11-01,USB Hub,Accessories,South,Premium,Frank Torres,10,33.82,0.02,331.43,Completed
ORD-21193,2024-11-01,Headset,Electronics,South,Premium,Frank Torres,2,116.32,0.02,227.99,Completed
ORD-20752,2024-11-01,Mouse,Accessories,West,Standard,Eva Patel,1,48.46,0.18,39.74,Returned
ORD-20914,2024-11-02,Webcam,Electronics,West,Standard,Grace Lee,4,89.44,0.19,289.79,Completed
ORD-21164,2024-11-02,Monitor,Electronics,South,Budget,Grace Lee,10,318.71,0.07,2963.97,Pending
ORD-20051,2024-11-02,USB Hub,Accessories,South,Standard,David Kim,4,37.54,0.13,130.63,Completed
ORD-20906,2024-11-03,Headset,Electronics,West,Standard,Alice Monroe,9,110.15,0.06,931.84,Completed
ORD-20562,2024-11-03,Webcam,Electronics,West,Budget,Henry Zhang,3,92.14,0.18,226.66,Completed
ORD-21135,2024-11-04,Mouse,Accessories,East,Budget,David Kim,1,46.13,0.19,37.37,Completed
ORD-20819,2024-11-04,Headset,Electronics,West,Budget,Alice Monroe,10,119.26,0.17,989.82,Completed
ORD-20578,2024-11-04,Laptop,Electronics,South,Premium,Henry Zhang,2,1212.24,0.12,2133.54,Completed
ORD-20316,2024-11-04,Mouse,Accessories,South,Premium,David Kim,5,41.59,0.1,187.17,Completed
ORD-20982,2024-11-04,Docking Station,Accessories,North,Premium,David Kim,2,200.34,0.0,400.68,Completed
ORD-20877,2024-11-05,Docking Station,Accessories,North,Standard,Grace Lee,4,202.12,0.0,808.47,Completed
ORD-21114,2024-11-05,Webcam,Electronics,North,Standard,Carol Singh,5,95.31,0.15,405.07,Completed
ORD-21168,2024-11-05,Webcam,Electronics,West,Premium,David Kim,5,84.2,0.17,349.41,Completed
ORD-20190,2024-11-05,Keyboard,Accessories,South,Premium,Alice Monroe,11,73.42,0.19,654.2,Pending
ORD-20674,2024-11-05,Headset,Electronics,East,Budget,Alice Monroe,10,117.85,0.07,1095.96,Completed
ORD-20156,2024-11-06,Laptop,Electronics,North,Premium,Grace Lee,4,1170.25,0.04,4493.77,Returned
ORD-20821,2024-11-06,Keyboard,Accessories,East,Premium,Carol Singh,5,84.94,0.19,343.99,Completed
ORD-20717,2024-11-07,Headset,Electronics,East,Budget,Grace Lee,1,116.76,0.14,100.41,Completed
ORD-20694,2024-11-07,Headset,Electronics,East,Standard,Henry Zhang,11,116.47,0.18,1050.59,Completed
ORD-20399,2024-11-07,Mouse,Accessories,East,Premium,Bob Chen,9,43.09,0.07,360.7,Completed
ORD-20290,2024-11-08,Headset,Electronics,East,Budget,Eva Patel,9,119.31,0.03,1041.54,Completed
ORD-20959,2024-11-08,Webcam,Electronics,South,Premium,David Kim,1,93.26,0.18,76.47,Returned
ORD-20740,2024-11-08,Monitor,Electronics,East,Standard,Carol Singh,11,380.28,0.15,3555.59,Completed
ORD-21129,2024-11-09,Mouse,Accessories,East,Standard,Bob Chen,10,46.15,0.13,401.51,Returned
ORD-21040,2024-11-09,Mouse,Accessories,South,Budget,Frank Torres,11,45.38,0.09,454.25,Completed
ORD-20815,2024-11-09,Docking Station,Accessories,East,Standard,Eva Patel,3,219.03,0.14,565.09,Completed
ORD-20334,2024-11-11,Mouse,Accessories,East,Premium,Frank Torres,1,43.31,0.02,42.44,Completed
ORD-21008,2024-11-11,Webcam,Electronics,West,Premium,Grace Lee,5,92.23,0.11,410.41,Completed
ORD-20698,2024-11-11,Laptop,Electronics,East,Premium,Bob Chen,8,1164.51,0.16,7825.51,Pending
ORD-21001,2024-11-12,Webcam,Electronics,South,Premium,David Kim,11,96.47,0.19,859.57,Completed
ORD-21105,2024-11-12,Mouse,Accessories,South,Standard,Carol Singh,3,47.68,0.13,124.44,Completed
ORD-20081,2024-11-13,Monitor,Electronics,West,Standard,David Kim,5,354.44,0.1,1594.99,Completed
ORD-20726,2024-11-13,Keyboard,Accessories,West,Budget,Frank Torres,2,75.81,0.06,142.52,Pending
ORD-20104,2024-11-13,Webcam,Electronics,East,Standard,Alice Monroe,6,84.72,0.1,457.46,Completed
ORD-20838,2024-11-13,Monitor,Electronics,West,Budget,Carol Singh,1,378.33,0.0,378.33,Completed
ORD-20832,2024-11-13,Webcam,Electronics,East,Budget,Eva Patel,6,88.14,0.18,433.67,Completed
ORD-21079,2024-11-14,Keyboard,Accessories,East,Premium,David Kim,3,85.94,0.06,242.34,Pending
ORD-20171,2024-11-14,Mouse,Accessories,West,Premium,Frank Torres,12,45.74,0.01,543.38,Returned
ORD-20991,2024-11-14,Webcam,Electronics,East,Premium,Bob Chen,4,85.55,0.16,287.43,Completed
ORD-21059,2024-11-15,USB Hub,Accessories,West,Premium,Carol Singh,7,38.29,0.14,230.49,Pending
ORD-20336,2024-11-15,Laptop,Electronics,East,Premium,Eva Patel,4,1297.68,0.09,4723.56,Completed
ORD-21106,2024-11-16,Monitor,Electronics,North,Budget,Frank Torres,4,370.75,0.08,1364.35,Returned
ORD-20629,2024-11-16,USB Hub,Accessories,North,Standard,Grace Lee,6,37.21,0.18,183.09,Completed
ORD-20997,2024-11-16,Headset,Electronics,West,Standard,Grace Lee,7,116.62,0.09,742.87,Completed
ORD-20916,2024-11-16,Keyboard,Accessories,East,Premium,Alice Monroe,6,72.54,0.19,352.56,Completed
ORD-20979,2024-11-17,USB Hub,Accessories,East,Premium,David Kim,9,36.79,0.02,324.5,Completed
ORD-20595,2024-11-17,USB Hub,Accessories,East,Budget,Grace Lee,6,33.71,0.13,175.96,Completed
ORD-20365,2024-11-17,Headset,Electronics,North,Budget,Bob Chen,10,111.61,0.16,937.53,Completed
ORD-20338,2024-11-17,Mouse,Accessories,West,Standard,Frank Torres,5,42.23,0.06,198.49,Pending
ORD-20140,2024-11-17,Headset,Electronics,South,Standard,David Kim,4,130.09,0.14,447.51,Completed
ORD-20760,2024-11-17,Headset,Electronics,North,Standard,Alice Monroe,8,121.08,0.03,939.58,Returned
ORD-20420,2024-11-17,Mouse,Accessories,South,Standard,Alice Monroe,4,41.67,0.12,146.69,Completed
ORD-20885,2024-11-17,Monitor,Electronics,South,Budget,Henry Zhang,4,352.55,0.15,1198.66,Completed
ORD-21180,2024-11-19,Webcam,Electronics,West,Budget,Henry Zhang,7,93.69,0.05,623.05,Pending
ORD-20002,2024-11-19,Laptop,Electronics,West,Premium,Alice Monroe,5,1089.85,0.05,5176.77,Completed
ORD-20464,2024-11-19,Mouse,Accessories,East,Premium,Carol Singh,10,40.86,0.15,347.28,Completed
ORD-20766,2024-11-20,Keyboard,Accessories,East,Standard,Grace Lee,12,79.87,0.16,805.11,Returned
ORD-20383,2024-11-20,Headset,Electronics,East,Budget,Grace Lee,11,108.39,0.19,965.76,Pending
ORD-20006,2024-11-21,Headset,Electronics,North,Standard,Bob Chen,3,127.85,0.14,329.87,Pending
ORD-21170,2024-11-21,USB Hub,Accessories,West,Budget,Eva Patel,12,34.68,0.18,341.21,Pending
ORD-20302,2024-11-22,Headset,Electronics,South,Standard,Henry Zhang,7,128.8,0.17,748.35,Completed
ORD-20476,2024-11-22,Laptop,Electronics,East,Budget,Grace Lee,4,1142.81,0.1,4114.13,Completed
ORD-20046,2024-11-23,Keyboard,Accessories,South,Budget,Grace Lee,7,76.44,0.18,438.75,Completed
ORD-20665,2024-11-24,Mouse,Accessories,North,Premium,Frank Torres,7,46.05,0.06,303.01,Completed
ORD-20161,2024-11-25,Keyboard,Accessories,North,Premium,Bob Chen,7,82.64,0.06,543.8,Returned
ORD-20696,2024-11-25,Laptop,Electronics,South,Standard,Henry Zhang,6,1319.35,0.14,6807.86,Returned
ORD-20115,2024-11-25,Mouse,Accessories,East,Premium,Frank Torres,2,43.33,0.08,79.72,Pending
ORD-20999,2024-11-25,USB Hub,Accessories,North,Standard,Bob Chen,7,34.44,0.14,207.3,Pending
ORD-21174,2024-11-25,Webcam,Electronics,North,Premium,Bob Chen,1,84.93,0.03,82.38,Pending
ORD-20068,2024-11-26,Keyboard,Accessories,West,Standard,David Kim,5,75.05,0.09,341.46,Pending
ORD-20131,2024-11-26,Docking Station,Accessories,North,Premium,Frank Torres,1,207.62,0.16,174.4,Completed
ORD-20018,2024-11-26,Laptop,Electronics,North,Budget,Henry Zhang,11,1213.01,0.08,12275.67,Completed
ORD-20094,2024-11-27,Monitor,Electronics,West,Premium,Carol Singh,8,317.93,0.16,2136.51,Completed
ORD-21067,2024-11-27,USB Hub,Accessories,West,Budget,Alice Monroe,3,35.45,0.09,96.77,Completed
ORD-20695,2024-11-28,Mouse,Accessories,North,Premium,David Kim,9,45.4,0.06,384.05,Returned
ORD-21019,2024-11-28,Webcam,Electronics,North,Premium,David Kim,11,82.12,0.03,876.25,Pending
ORD-20430,2024-11-28,Webcam,Electronics,South,Budget,Bob Chen,2,86.98,0.18,142.65,Completed
ORD-21162,2024-11-29,Webcam,Electronics,East,Budget,Carol Singh,2,98.77,0.16,165.94,Completed
ORD-20122,2024-11-29,Monitor,Electronics,West,Standard,Alice Monroe,6,368.85,0.15,1881.11,Returned
ORD-20652,2024-11-29,USB Hub,Accessories,West,Premium,Eva Patel,4,36.62,0.17,121.58,Returned
ORD-21139,2024-11-29,USB Hub,Accessories,East,Budget,Grace Lee,9,34.77,0.18,256.64,Returned
ORD-20091,2024-11-29,Monitor,Electronics,West,Premium,Carol Singh,8,361.4,0.04,2775.54,Completed
ORD-20503,2024-11-29,Docking Station,Accessories,West,Premium,Frank Torres,9,184.99,0.14,1431.82,Pending
ORD-20952,2024-11-30,Mouse,Accessories,East,Budget,Grace Lee,5,43.22,0.15,183.68,Completed
ORD-20071,2024-12-01,Keyboard,Accessories,East,Premium,Carol Singh,7,76.69,0.02,526.07,Completed
ORD-20921,2024-12-01,USB Hub,Accessories,North,Premium,Eva Patel,12,34.23,0.15,349.14,Pending
ORD-20200,2024-12-01,Webcam,Electronics,North,Budget,Eva Patel,1,81.29,0.07,75.6,Pending
ORD-20149,2024-12-01,USB Hub,Accessories,West,Standard,Bob Chen,8,33.48,0.06,251.75,Completed
ORD-20475,2024-12-01,Webcam,Electronics,West,Budget,Carol Singh,2,94.4,0.18,154.81,Completed
ORD-20446,2024-12-01,USB Hub,Accessories,East,Standard,Eva Patel,9,34.63,0.0,311.66,Completed
ORD-20789,2024-12-02,Mouse,Accessories,East,Premium,Henry Zhang,8,46.95,0.19,304.21,Completed
ORD-20756,2024-12-02,Laptop,Electronics,South,Premium,Grace Lee,11,1118.58,0.15,10458.71,Completed
ORD-20643,2024-12-02,Webcam,Electronics,South,Budget,Eva Patel,11,84.42,0.08,854.36,Completed
ORD-20277,2024-12-02,Laptop,Electronics,East,Budget,Eva Patel,1,1153.99,0.15,980.89,Completed
ORD-20963,2024-12-03,Webcam,Electronics,South,Budget,Eva Patel,9,82.44,0.07,690.01,Pending
ORD-20012,2024-12-03,Mouse,Accessories,West,Budget,Henry Zhang,4,42.16,0.04,161.88,Completed
ORD-20305,2024-12-03,USB Hub,Accessories,East,Budget,Eva Patel,12,34.7,0.18,341.49,Returned
ORD-20995,2024-12-03,Laptop,Electronics,East,Budget,Alice Monroe,10,1318.31,0.18,10810.15,Completed
ORD-20988,2024-12-04,USB Hub,Accessories,West,Budget,David Kim,6,34.84,0.15,177.68,Completed
ORD-20721,2024-12-04,USB Hub,Accessories,North,Premium,Henry Zhang,12,37.63,0.18,370.29,Pending
ORD-21189,2024-12-04,Docking Station,Accessories,North,Standard,Eva Patel,5,203.65,0.07,946.96,Completed
ORD-21097,2024-12-04,Monitor,Electronics,South,Budget,Bob Chen,12,363.22,0.1,3922.81,Pending
ORD-20189,2024-12-05,USB Hub,Accessories,South,Standard,Eva Patel,9,31.97,0.07,267.57,Completed
ORD-20188,2024-12-05,Docking Station,Accessories,West,Budget,Bob Chen,5,218.55,0.07,1016.28,Returned
ORD-20600,2024-12-05,Keyboard,Accessories,East,Budget,Carol Singh,3,76.07,0.19,184.85,Returned
ORD-20001,2024-12-05,Webcam,Electronics,East,Budget,Grace Lee,8,90.73,0.08,667.78,Pending
ORD-20258,2024-12-05,Mouse,Accessories,South,Premium,Grace Lee,9,41.46,0.04,358.18,Pending
ORD-20112,2024-12-05,USB Hub,Accessories,South,Premium,Carol Singh,12,32.9,0.09,359.28,Returned
ORD-20714,2024-12-06,Monitor,Electronics,North,Premium,David Kim,12,361.53,0.15,3687.62,Completed
ORD-20479,2024-12-06,Webcam,Electronics,West,Budget,Carol Singh,12,86.01,0.06,970.23,Pending
ORD-21154,2024-12-06,Webcam,Electronics,East,Standard,Grace Lee,5,91.58,0.15,389.23,Completed
ORD-20678,2024-12-06,Mouse,Accessories,East,Budget,Frank Torres,3,42.15,0.11,112.54,Pending
ORD-20548,2024-12-07,Mouse,Accessories,South,Premium,Bob Chen,11,40.69,0.09,407.3,Completed
ORD-20296,2024-12-08,Laptop,Electronics,South,Standard,Alice Monroe,11,1310.86,0.09,13121.69,Completed
ORD-20971,2024-12-08,Keyboard,Accessories,East,Standard,Alice Monroe,2,78.06,0.14,134.26,Completed
ORD-20905,2024-12-09,Keyboard,Accessories,West,Standard,Alice Monroe,1,84.21,0.13,73.26,Returned
ORD-20826,2024-12-09,USB Hub,Accessories,North,Budget,Grace Lee,1,38.17,0.06,35.88,Pending
ORD-20320,2024-12-10,Webcam,Electronics,West,Budget,Alice Monroe,5,96.38,0.1,433.73,Completed
ORD-21065,2024-12-10,Monitor,Electronics,North,Budget,Eva Patel,12,375.56,0.16,3785.61,Returned
ORD-21111,2024-12-10,Webcam,Electronics,South,Budget,Grace Lee,11,88.7,0.13,848.82,Completed
ORD-20235,2024-12-10,Docking Station,Accessories,East,Premium,Henry Zhang,10,184.87,0.0,1848.72,Completed
ORD-20321,2024-12-11,Keyboard,Accessories,West,Budget,Frank Torres,5,72.71,0.09,330.85,Completed
ORD-20381,2024-12-11,Monitor,Electronics,South,Budget,Grace Lee,11,322.16,0.11,3153.96,Returned
ORD-20342,2024-12-12,Webcam,Electronics,East,Premium,Grace Lee,7,96.63,0.09,615.52,Completed
ORD-20137,2024-12-13,USB Hub,Accessories,North,Budget,Frank Torres,10,37.69,0.0,376.95,Completed
ORD-20627,2024-12-13,Laptop,Electronics,East,Standard,Carol Singh,4,1316.97,0.15,4477.7,Completed
ORD-20887,2024-12-14,USB Hub,Accessories,East,Standard,Bob Chen,9,32.72,0.19,238.52,Completed
ORD-20738,2024-12-14,Headset,Electronics,East,Premium,Henry Zhang,11,119.93,0.02,1292.82,Pending
ORD-20604,2024-12-14,Docking Station,Accessories,North,Standard,Frank Torres,1,184.19,0.07,171.3,Pending
ORD-21007,2024-12-14,Monitor,Electronics,North,Premium,Eva Patel,4,349.8,0.15,1189.31,Pending
ORD-20980,2024-12-15,Monitor,Electronics,West,Premium,Alice Monroe,11,320.44,0.06,3313.38,Returned
ORD-20449,2024-12-15,Keyboard,Accessories,South,Budget,Grace Lee,2,72.9,0.0,145.79,Returned
ORD-20849,2024-12-15,Mouse,Accessories,East,Premium,Bob Chen,3,41.49,0.1,112.03,Completed
ORD-20912,2024-12-16,Monitor,Electronics,East,Budget,Bob Chen,6,341.7,0.07,1906.68,Completed
ORD-20358,2024-12-16,USB Hub,Accessories,South,Standard,Grace Lee,1,33.12,0.12,29.14,Completed
ORD-20656,2024-12-16,Laptop,Electronics,North,Premium,Carol Singh,5,1215.44,0.02,5955.66,Completed
ORD-20602,2024-12-17,Webcam,Electronics,West,Standard,Carol Singh,3,87.89,0.12,232.02,Completed
ORD-20940,2024-12-17,Mouse,Accessories,North,Budget,Bob Chen,1,44.91,0.05,42.67,Pending
ORD-20178,2024-12-17,Monitor,Electronics,East,Budget,Bob Chen,9,377.31,0.09,3090.19,Pending
ORD-20278,2024-12-17,Monitor,Electronics,West,Premium,Carol Singh,7,356.33,0.04,2394.56,Completed
ORD-20070,2024-12-18,Mouse,Accessories,South,Budget,David Kim,5,44.63,0.0,223.17,Returned
ORD-20397,2024-12-18,Mouse,Accessories,North,Standard,Eva Patel,2,47.18,0.18,77.38,Completed
ORD-20984,2024-12-18,Laptop,Electronics,South,Standard,Eva Patel,2,1270.43,0.16,2134.33,Returned
ORD-20580,2024-12-18,Monitor,Electronics,South,Standard,Grace Lee,8,332.47,0.18,2180.99,Returned
ORD-20270,2024-12-18,Keyboard,Accessories,West,Premium,Alice Monroe,12,87.97,0.08,971.17,Pending
ORD-20226,2024-12-19,Headset,Electronics,South,Budget,Frank Torres,2,108.87,0.18,178.55,Pending
ORD-20639,2024-12-19,Docking Station,Accessories,East,Standard,Bob Chen,8,207.03,0.07,1540.33,Completed
ORD-20591,2024-12-20,Monitor,Electronics,South,Budget,Bob Chen,6,383.67,0.07,2140.9,Returned
ORD-20781,2024-12-20,Mouse,Accessories,North,Standard,Eva Patel,11,45.21,0.11,442.62,Pending
ORD-20474,2024-12-20,Mouse,Accessories,South,Budget,Carol Singh,8,49.24,0.17,326.93,Completed
ORD-20582,2024-12-21,Webcam,Electronics,West,Premium,Carol Singh,8,83.99,0.18,551.0,Completed
ORD-20934,2024-12-21,USB Hub,Accessories,West,Budget,Frank Torres,9,33.95,0.08,281.13,Completed
ORD-20735,2024-12-22,USB Hub,Accessories,North,Budget,Bob Chen,6,33.44,0.02,196.64,Completed
ORD-20369,2024-12-22,Docking Station,Accessories,South,Premium,Grace Lee,12,209.99,0.12,2217.54,Pending
ORD-20245,2024-12-23,Keyboard,Accessories,South,Budget,David Kim,7,81.27,0.18,466.49,Completed
ORD-20568,2024-12-23,Headset,Electronics,South,Budget,Frank Torres,10,117.07,0.13,1018.53,Completed
ORD-21118,2024-12-23,Keyboard,Accessories,East,Premium,Bob Chen,3,84.07,0.04,242.11,Pending
ORD-21158,2024-12-24,Docking Station,Accessories,South,Standard,David Kim,1,192.11,0.1,172.9,Completed
ORD-20282,2024-12-25,Monitor,Electronics,West,Premium,Henry Zhang,11,353.96,0.01,3854.65,Completed
ORD-20867,2024-12-25,Laptop,Electronics,East,Budget,Henry Zhang,8,1178.18,0.17,7823.1,Completed
ORD-20576,2024-12-25,Webcam,Electronics,East,Standard,Carol Singh,7,89.55,0.13,545.35,Pending
ORD-20013,2024-12-25,Laptop,Electronics,South,Standard,David Kim,1,1214.0,0.12,1068.32,Completed
ORD-20467,2024-12-26,Keyboard,Accessories,North,Premium,Frank Torres,5,79.53,0.09,361.85,Pending
ORD-20825,2024-12-26,Headset,Electronics,South,Premium,Carol Singh,7,120.69,0.04,811.01,Completed
ORD-20793,2024-12-26,Laptop,Electronics,South,Standard,Carol Singh,12,1264.97,0.06,14268.82,Returned
ORD-20530,2024-12-26,Docking Station,Accessories,North,Standard,Bob Chen,5,217.92,0.1,980.66,Completed
ORD-20893,2024-12-27,Mouse,Accessories,North,Budget,Carol Singh,8,42.9,0.02,336.3,Returned
ORD-21151,2024-12-27,Docking Station,Accessories,North,Premium,Carol Singh,6,205.39,0.13,1072.16,Returned
ORD-20960,2024-12-27,Mouse,Accessories,West,Standard,David Kim,10,47.99,0.15,407.95,Completed
ORD-21127,2024-12-28,Keyboard,Accessories,South,Premium,Eva Patel,12,79.14,0.14,816.68,Completed
ORD-20799,2024-12-28,Webcam,Electronics,West,Budget,Bob Chen,1,81.77,0.13,71.14,Completed
ORD-20323,2024-12-29,Laptop,Electronics,South,Standard,Bob Chen,5,1210.81,0.05,5751.36,Completed
ORD-20332,2024-12-29,Docking Station,Accessories,West,Budget,Frank Torres,8,201.93,0.05,1534.65,Completed
ORD-20142,2024-12-29,Mouse,Accessories,South,Premium,Carol Singh,6,47.96,0.13,250.37,Returned
ORD-20272,2024-12-30,Keyboard,Accessories,West,Premium,Eva Patel,8,79.49,0.11,565.99,Completed
ORD-21185,2024-12-30,Monitor,Electronics,East,Standard,Alice Monroe,7,380.42,0.13,2316.77,Completed
ORD-20612,2024-12-30,Laptop,Electronics,East,Premium,Grace Lee,10,1201.03,0.14,10328.83,Completed
